_key,categories/0,categories/1,categories/2,categories/3,query,title,categories/4,categories/5
142103,python,apache-spark,hadoop,,zend framework.txt,"Data Engineer at TrustYou (München, Deutschland)",,
142196,java,javascript,apache-spark,kubernetes,rackspace cloud ser....txt,"(Junior) Anwendungsentwickler für Client und  Web Applikationen (m/w) at ISKO engineers AG (Ingolstadt, Deutschland)",c#,
142236,java,javascript,ruby-on-rails,scrum,zen rails base appl....txt,"Software Developer with TS clearance and FS Poly at Embedded Alliance (Herndon, VA)",leaflet,
142283,sql,java,php,peoplesoft,user acceptance testing.txt,"Technical Product Support Analyst at GreyHeller (Bryan, TX)",,
142456,machine-learning,analytics,ibm-watson-cognitive,azure,ms project.txt,"Advanced Analytics & Machine Learning Senior Consultant at Innovation Process Technology (Bern, Schweiz)",data-science,
142525,java,angularjs,nodejs,svg,zen rails base appl....txt,"Full Stack Developer at CubeYou (Milano, Italy)",d3.js,
142615,c++,python,computer-vision,camera-calibration,pusher mobile push ....txt,"Intern / Working Student for Calibration & Computer Vision (f/m) at NavVis GmbH (München, Germany)",optimization,
142627,c++,computer-vision,slam,robotics,unix iam.txt,"Senior C++ Software Engineer at NavVis GmbH (München, Deutschland)",point-clouds,
142632,elasticsearch,lucene,solr,ruby-on-rails,zen rails base appl....txt,"Software Engineer - Elasticsearch at Zendesk (Copenhagen, Denmark)",kafka,
142764,java,nosql,agile,sas,zen rails base appl....txt,"Solutions Architect (SAS) at Lumeris (Durham, NC)",,
142776,scala,amazon-web-services,apache-spark,,test-driven development.txt,"Director of Engineering, STX at Sharethrough (San Francisco, CA)",,
142778,c++,elasticsearch,,,websphere application server.txt,"Backend Software Engineer at Media Molecule Ltd (Guildford, UK)",,
142779,c++,python,linux,machine-learning,unix iam.txt,"Senior Scientist, Machine Learning & Virtual Screening at Schrödinger (New York, NY)",deep-learning,
142804,java,c++,python,go,unix iam.txt,"Senior Software Engineer - Infrastructure Engineering at Salesforce (Bellevue, WA)",docker,sysadmin
142807,java,rest,sql,soap,user acceptance testing.txt,"Senior Back End Engineer - Trailblazer Platform at Salesforce (San Francisco, CA)",oauth,
142811,java,oop,javascript,http,wins.txt,"Senior Full Stack Engineer - Service Cloud at Salesforce (San Francisco, CA)",json,
142812,javascript,user-interface,reactjs,html5,user acceptance testing.txt,"Senior Front End Engineer - Lightning Platform at Salesforce (San Francisco, CA)",css,
142884,architecture,multiprocessing,cloud,real-time,windows nt.txt,"Software Architect at LogRhythm (Boulder, CO)",machine-learning,
142961,mongodb,mysql,elasticsearch,python,websphere application server.txt,"Backend Developer (m/w) at Hornetsecurity GmbH (Hannover, Deutschland)",sqlite,
143050,hadoop,oop,bigdata,,pusher mobile push ....txt,"Software Engineer - Hadoop at trivago (Düsseldorf, Germany)",,
143085,python,node.js,javascript,docker,visual studio team ....txt,"Full-stack Software Engineers - Help us build a brand new team at Oliver Wyman Labs (Boston, MA)",apache-spark,
143143,azure,asp.net-web-api,.net,cloud,rackspace cloud ser....txt,"Developer / Architect (m/w) Azure at NTT DATA Deutschland GmbH (München, Deutschland)",java,
143144,java,amazon-web-services,java-ee,cloud,rackspace cloud ser....txt,"Developer / Architect (m/w) Amazon Web Services (AWS) at NTT DATA Deutschland GmbH (München, Deutschland)",c,
143147,azure,amazon-web-services,cloud,java,rackspace cloud ser....txt,"Developer / Architect (m/w) IoT- und Digitale-Plattformen at NTT DATA Deutschland GmbH (München, Deutschland)",javascript,
143273,c,matlab,simulink,aspice,digitalocean load b....txt,"Software Funktionsentwickler ADAS (W/M) at ZF Friedrichshafen AG (Koblenz, Deutschland)",,
143284,python,computer-vision,saas,tensorflow,ms project.txt,"Chief Technology Officer at FeatureX (Cambridge, MA)",soa,
143388,c#,azure,elasticsearch,eventsourcing,î» gordon.txt,"Backendutvecklare at Collector Bank (Göteborg, Sweden)",tdd,
143393,java,python,hadoop,apache-spark,user acceptance testing.txt,"Big Data Architect at Aol (Ramat Gan, Israel)",mapreduce,
143527,python,aws,elasticsearch,hadoop,mercury interactive.txt,"Software Engineer, Data Platform at Cortico (Cambridge, MA)",machine-learning,
143628,java,solr,machine-learning,full-text-search,test-driven development.txt,"Software Developer Search Algorithms (f/m) at MYTOYS GROUP (Berlin, Germany)",agile,
143663,puppet,java,spring,reactive-programming,windows nt.txt,"Senior Java Developer to rock the world of finance at BUX (Amsterdam, Netherlands)",elasticsearch,
143916,c#,.net,,,wpf.txt,"C# Software Developer FrontEnd (all genders welcome) at ROSEN Technology and Research Center GmbH (Lingen (Ems), Deutschland)",,
143936,amazon,aws,iot,spark,rackspace cloud ser....txt,"Enterprise Architekt Cloud & IoT (m/w) at sonnen GmbH (Wildpoldsried, Deutschland)",kafka,
143962,c#,.net,matlab,agile,test-driven development.txt,"Sr. C# Software Developer for NASA at Omitron, Inc. (Greenbelt, MD)",model-view-controller,
144077,c#,.net,parsing,compiler-construction,test-driven development.txt,"C# language analysis research engineer at Semmle (Oxford, UK)",static-analysis,
144078,reactjs,d3.js,typescript,,websphere application server.txt,"Experienced Software Engineer fluent in web development at Semmle (Oxford, UK)",,
144082,distributed-computing,cloud,bigdata,java,rackspace cloud ser....txt,"Experienced software engineer to build robust systems at Semmle (Oxford, UK)",performance,
144261,c++,parsing,compiler-construction,static-analysis,visual studio team ....txt,"C/C++ language analysis research engineer at Semmle (Oxford, UK)",c,
144404,php,java,python,postgresql,websphere application server.txt,"Data Engineer / Data Scientist (m/f) at Project A (Berlin, Germany)",mondrian,
144409,sql,tableau,pentaho,qlikview,mysql performance a....txt,"Business Intelligence Analyst (m/f) at Project A (Berlin, Germany)",,
144427,cloud,hadoop,python,,shell script.txt,"Scientist, Systems & Engineering, Zero Gravity Labs at LoyaltyOne, Zero Gravity Labs (Toronto, ON, Canada)",,
144434,hadoop,hdfs,apache-spark,informatica,ab initio etl.txt,"Expression of interest: Big Data Engineers at SKY TV NZ (Auckland, New Zealand)",machine-learning,
144460,etl,sql,hadoop,c#,shell script.txt,"Senior Big Data Developer at MRI Software (Vaughan, ON, Canada)",.net,
144619,java,hadoop,rx-java,cassandra,visual studio team ....txt,"Senior Java Developers at LVL Studio (Montréal, QC, Canada)",reactive-programming,
144652,machine-learning,r,python,analytics,ab initio etl.txt,"Data Scientist / Big Data Engineer (m/w) at CID GmbH (Freigericht, Deutschland)",data-science,
144655,c++,artificial-intelligence,machine-learning,statistics,active roles servers.txt,"AI Researcher/Engineer at Square Enix (Shinjuku, Japan)",,
144721,java,spring,hadoop,amazon-web-services,rackspace cloud ser....txt,"Ingénieur Développement Senior Java/JS -environnement open source et cloud at Talend (Suresnes, France)",docker,
144746,sql,cassandra,columnstore,tableau-server,shell script.txt,"DWH/Database Engineer at Minodes (Berlin, Deutschland)",devops,sysadmin
144841,symfony,php,mysql,laravel,mysql performance a....txt,"Webentwickler Backend (m/w) | Vollzeit at Aboalarm GmbH (München, Deutschland)",elasticsearch,
145004,scala,akka,apache-kafka,elasticsearch,unix iam.txt,"Senior Scala Developer helping people find their dream homes at Scout24 (Berlin, Germany)",playframework,
145056,java,mariadb,excel-vba,intellij-idea,zen rails base appl....txt,"Junior Software Developer/Programmer at Tranter & Thomas Ltd (Southam, UK)",ms-access,
145329,sql,java,ruby,python,shell script.txt,"Data Engineer at BHE (Boston, MA)",hadoop,
145381,php,java,c#,c++,user acceptance testing.txt,"Software Engineer - Machine Learning - Search Personalization at trivago GmbH (Düsseldorf, Germany)",,
145438,java,c++,matlab,,windows nt.txt,"Electronic Engineer - Psychological and Brain Science Dept at Indiana University Bloomington (Bloomington, IN)",,
145554,c++,c,boost,matlab,c+.txt,"Praktikum in der biomedizinischen Bildverarbeitung (Software Engineering) (m/w) at ZEISS Group (München, Deutschland)",opencv,
145564,docker,kubernetes,rancher,go,mercury interactive.txt,"Senior DevOps Engineer K8s | Data Science Platform at Contiamo (Berlin, Germany)",ansible,
145569,sql,,,,google cloud sql fo....txt,Support Analyst at DiplomaSender () (allows remote),,
145735,machine-learning,r,python,java,websphere application server.txt,"Head of Data Science at OfferUp (Bellevue, WA)",,
145737,java,python,sql,sql-server,websphere application server.txt,"Data Engineer (RDMS + Java/Python) at OfferUp (Bellevue, WA)",mysql,
145877,c#,typescript,d3.js,css,websphere application server.txt,"Junior Software Engineer | Data Science App at Displayr (Glebe, Australia)",sql,
145878,opencv,machine-learning,image-processing,3d-reconstruction,visual studio team ....txt,Developer: 3D and Image Processing at Iko Pte Ltd (Singapore),amazon-web-services,
145956,automation,iot,sensor,web-services,user acceptance testing.txt,"Research Scientist - Internet of Things at Siemens (Berkeley, CA)",,
145959,c++,machine-learning,deep-learning,python,windows nt.txt,"Software Architect for Intelligent Systems at Siemens (Princeton, NJ)",java,
145969,nlp,genetic-algorithm,python,user-interface,user acceptance testing.txt,"Software Engineer for Natural Language User Interfaces at Siemens (Princeton, NJ)",tensorflow,
146073,automation,c#,c++,simulation,user acceptance testing.txt,"Research Scientist  Next-Generation Engineering Software at Siemens (Princeton, NJ)",machine-learning,
146098,machine-learning,c++,gpu-programming,mongodb,rackspace cloud ser....txt,"DevOps Engineer at Siemens - USA (Princeton, NJ)",nosql,
146108,java,c++,python,,visual studio team ....txt,"Manager - Data Engineering and Operations at TGS Management Company (Irvine, CA)",,
146242,java,apache-spark,apache-beam,apache-kafka,websphere application server.txt,"Open Source Software developer at Talend (Nantes, France)",apache-flink,
146326,node.js,angular,reactjs,mongodb,î» gordon.txt,"Developer Node,js & Angular at Upsales Nordic AB (Stockholm, Sweden)",elasticsearch,
146393,r,machine-learning,sql,,ms project.txt,"Sr. Data Scientist at Ebates (San Francisco, CA)",,
146436,mongodb,java-8,apache-kafka,hadoop,pusher mobile push ....txt,"(Senior) Java Backend Developer at Glispa Global Group (Berlin, Germany)",vert.x,
146480,nodejs,mongodb,elasticsearch,docker,sendwithus open sou....txt,"Sr. Software Engineer - Node, Elasticsearch, MongoDB at Auth0 (Bellevue, WA) (allows remote)",web-services,
146492,tensorflow,machine-learning,classification,,sendwithus open sou....txt,"Software Engineer, Machine Learning at Flow (Hoboken, NJ)",,
146553,java,apache-spark,apache-kafka,jquery,mysql performance a....txt,"Senior Java Developers at Neueda Ltd (Belfast, UK)",,
146556,python,numpy,scipy,enthought,visual studio team ....txt,"Instrumentation Software Engineers (Python) at TeraView Ltd (Cambridge, UK)",,
146563,azure,active-directory,bigdata,cloud,rackspace cloud ser....txt,"(Junior) IT Architect (m/w) at Comma Soft AG (Bonn, Deutschland)",sccm,
146627,elasticsearch,mysql,json,xml,zen rails base appl....txt,"Chef de Projet fonctionnel et technique confirmé at VIDEOMUSEUM (Paris, France)",csv,
146751,postgresql,ruby-on-rails,javascript,elasticsearch,zen rails base appl....txt,"Senior RoR Software Engineer  at OneClass (Toronto, ON, Canada)",jquery,
146888,amazon-web-services,hadoop,apache,apache-spark,rackspace cloud ser....txt,"Senior Cloud Software Engineer - Internet of Things (IoT) at Bsquare (Bellevue, WA) (allows remote)",,
146943,scala,apache-kafka,java,python,visual studio team ....txt,"Scala / Python Data Engineer M/F - Smart mobility to experience the world at FlixBus (Berlin, Germany)",hadoop,
146951,etl,data-warehouse,ab-initio,db2,google cloud sql fo....txt,"Data Warehouse/ ETL-Developer (m/w) at Senacor Technologies AG (Berlin, Deutschland)",teradata,
146971,scala,spark,flink,kafka,mailgun transaction....txt,"Senior Data Engineer (FinTech, Scala, Spark, Flink & Kafka) at Zalando Payments SE & Co.KG (Berlin, Germany)",aws,
147004,javascript,automated-tests,relational-database,selenium-webdriver,websphere application server.txt,"Senior Automation Engineer at Skuid (Walnut Creek, CA)",salesforce,
147021,hadoop,amazon-web-services,apache-spark,rule-engine,ms project.txt,"Principal Software Engineer - Projects for Internet of Things (IoT) at Bsquare (Bellevue, WA) (allows remote)",java,
147022,haskell,neo4j,machine-learning,functional-programming,rackspace cloud ser....txt,"Software Developer - Automation Engineer at Holland & Hart (Boulder, CO)",scala,
147035,c++,c#,aws,meta-heuristic-algorithms,test-driven development.txt,"Developer with interest in Machine Learning and Optimization technologies at Optimatics (Adelaide, Australia)",,
147089,java,azure,amazon-web-services,php,rackspace cloud ser....txt,"Software Engineer (m/w) Fast-Track-Program Cloud Services at NTT DATA Deutschland GmbH (München, Deutschland)",cloud,
147194,cc++,scrum,ecu,embedded,active directories.txt,"TEAMLEITER (M/W) AUTOMOTIVE EMBEDDED SOFTWARE at Assystem Germany GmbH (München, Deutschland)",matlab,sysadmin
147392,machine-learning,r,sql,python,visual studio team ....txt,"Data Scientists wanted! at Oliver Wyman Labs (Boston, MA)",apache-spark,
147424,javascript,html,css,reactjs,zend framework.txt,"Front-End Software Engineer - Global Health Data Platform at DHIS2 (Oslo, Norway) (allows remote)",json,
147440,.net,agile,tdd,c#,windows nt.txt,".Net Developer to Join Our Fraud Fighting Team at The ai Corporation (Guildford, UK)",sql-server,
147476,sql,hadoop,python,java,visual studio team ....txt,"Data Engineer - MTS 2 at Fanatics (San Mateo, CA)",spark,
147487,linux,amazon-web-services,salt-stack,mongodb,shell script.txt,Infrastructure Engineer at Auth0 () (allows remote),elasticsearch,
147525,scala,apache-spark,amazon-web-services,data-warehouse,sendwithus open sou....txt,"Data Engineer (Scala/Spark) at Europe's most popular home shopping platform at Home24 AG (Berlin, Germany)",,
147531,machine-learning,deep-learning,tensorflow,scikit-learn,user acceptance testing.txt,"Machine Learning Engineer  Industrial Deep Learning (m/f) at CeleraOne GmbH (Berlin, Deutschland)",python,
147533,machine-learning,deep-learning,tensorflow,scikit-learn,user acceptance testing.txt,"Software Engineer - Industrial Machine Learning Data Integration (m/f) at CeleraOne GmbH (Berlin, Deutschland)",python-3.x,
147553,hadoop,cloud,data-mining,machine-learning,rackspace cloud ser....txt,"Data Scientist (m/w) (Hadoop, Spark) at DATEV eG (Nürnberg, Deutschland)",bigdata,
147602,ruby,python,ruby-on-rails,reactjs,zen rails base appl....txt,"Señor developer at NoviCap (Barcelona, Spain)",elasticsearch,
147629,python,postgresql,regex,excel,zen rails base appl....txt,"Python ETL Software Developer at Finch Investment Group (Jacksonville, FL)",python-2.7,
147637,deep-learning,machine-learning,computer-vision,tensorflow,zen rails base appl....txt,"Artificial Intelligence Engineer for Computer Vision at Checkout Technologies (Milano, Italy)",conv-neural-network,
